Principal Component 1,Principal Component 2,Class
-0.9911140929057931,-0.6629389374410225,0
-1.01813800998054,-0.6027668833904349,0
-1.2057806050764097,-1.5078279078081276,0
0.21598976393130942,-1.887999973866829,0
-0.7076394091609568,-1.0734227196319979,0
-1.0192871311124838,-2.0235714802064284,0
1.2792833082177417,-1.3173193028090955,0
-2.2686662943223554,2.114762910377678,0
0.5770638813404297,-0.8376138354353532,0
-0.20961069386859726,-0.19027516685621784,0
-2.7265936569509934,-0.17570719745021723,0
0.407101187888421,-0.6638872570537956,0
-0.4114644483861564,-2.234847616088086,0
0.10133040897272592,-0.949505592786734,0
0.7644484073001776,-1.5684474819003837,0
-1.9358998908349616,-0.1431462358951952,0
-1.201833211556264,0.2847587971857322,0
-1.3061174169258685,0.4359264712406049,0
0.6104258225914175,-1.4432665891196943,0
0.3523608194770313,-1.920872231099361,0
-2.5154389104362105,-0.45115147587018223,0
1.0039006925212792,-1.647330774684443,0
-2.7811103330950635,-0.21098513936927424,0
-0.15576387079634477,-1.0006169793405004,0
-1.6429823981843152,-0.774627645498152,0
-0.2836556272600639,0.009568189747596304,0
-0.6060343525993231,-0.01253464532348404,0
0.38103011587809643,-0.712868830012842,0
-1.634017816090329,-0.7887001405313765,0
-0.07808069695754834,-1.6962066469126251,0
-1.761984057142969,-1.2875124196735726,0
-1.3270169554794597,0.14805476609409912,0
-0.6630097168704333,-1.4026168000548667,0
-0.1243335469173946,-1.5473513632646134,0
1.4252567831158542,-0.03637159706415718,0
-0.4602130386806871,-0.4041767429564872,0
0.6357418204930294,-1.5602839137616855,0
0.3402213522211397,-1.55003959904372,0
-1.28019836863121,-0.4257264875326915,0
-0.2979956556115064,-1.4538744068163933,0
-1.6634906844823014,-1.050040941465345,0
1.9163377870912597,-0.7951269778862294,0
0.20605864293457207,-1.275817846199541,0
1.510452669092702,0.937642842173161,0
0.15430086873773138,-1.3349248487141996,0
1.9759761358252865,-0.6301012786850435,0
-2.7637943737263133,0.14729762902039126,0
-1.4125707334455098,2.2939727111761594,0
0.8534275249056081,-0.7729109907103175,0
0.813679095150629,-1.9390524568052099,0
0.17652101377478846,-1.9903645590235637,0
1.0037619278512138,-1.0246167669764517,0
0.1970400757361906,-1.6863601852037307,0
0.5125837010359134,-1.8237203741752512,0
-2.4858805097743737,0.4831355733805362,0
-1.00547361442729,0.7466137773013951,0
-2.393097094599613,0.0058443762575391515,0
-2.4098115521407046,0.13572436707431054,0
0.9187258595462017,-1.2443579003407614,0
-0.47361656483448317,-0.6547193903326994,0
-2.004032405628785,-0.4167068194505736,0
-0.8807155481853035,-1.6497227668623866,0
-1.1141368240985836,-0.2939436751125824,0
-0.4076804287568936,-0.9518089090530445,0
-1.1112689869823837,-1.390515126110935,0
-0.5863711506225113,-0.9680356471632162,0
0.6149539123473505,-1.558734827584164,0
1.2087390140880288,-0.3365018753675092,0
-2.4488024078228103,-0.017184998136154005,0
-2.700933067516792,-0.01150049132091958,0
-1.3046034440857184,1.767019486813196,0
1.3766671411715927,0.08945115681862181,0
-1.5453864545901062,1.6419898526967212,0
-0.8883200019138555,-1.1857279513802519,0
-1.5718141705344053,2.339452740882288,0
0.5460025828269223,-1.2129409453436437,0
0.0844101865878819,-2.1166274793338675,0
0.3447224327267656,-1.5662308506247962,0
0.9269788378651168,-0.9957480915701811,0
-1.8156152989790337,-1.245982315098716,0
-0.4139116931548283,-0.9529528222747883,0
-0.1567246299320886,-0.18480251170368875,0
-1.5359792491125672,1.6906506026413666,0
-2.5920124643103564,-0.21307891768366902,0
-2.6715133920042087,-0.6636161043638629,0
-1.6296169155117852,-1.3581466570158385,0
-2.7210851261757774,-0.4640938407831103,0
-2.5145766058582697,1.7522984126274712,0
0.8632225849402928,-1.070722098936283,0
0.5683299314327885,-0.32531054113472874,0
-0.5469673476295623,-1.6253482518939064,0
0.9298148519841275,-1.5119059489898388,0
-2.509343904036617,-0.1052376614543834,0
0.8368079922266439,-0.06961875784407245,0
0.3227567133949732,-1.8055445040716978,0
1.115788538804071,-0.9847775128058308,0
0.06302826747198308,-1.4343046195328055,0
-1.2375612075561395,-0.20703148790011153,0
-1.6633295167317943,-1.0535081991106119,0
-1.11420101002359,1.3595690133495189,0
0.059151975839491375,-2.015230106013378,0
-2.7917535991653533,0.25743975937197044,0
-1.2132310902104424,-0.07280673256914161,0
0.8927096871127038,-0.74356056898459,0
1.4437202942290488,-0.8478272507153021,0
0.7504870347234555,-1.2959707448474436,0
0.9675103055861258,-0.6357851272794296,0
0.05447286904218208,-0.6570773490122828,0
-0.6371337896091809,-1.9304941513760068,0
-1.6691133302332266,-0.9338147216007647,0
-1.2709484022858852,0.8662657287973424,0
-2.0624276843012086,0.02653532015525599,0
-0.024244321058115952,-2.092105187267762,0
0.6684657374239593,-1.4272092484271046,0
-1.2442412142050379,-0.020055335894766664,0
-1.3623555755588002,0.22542600981851252,0
-1.5597842942887232,1.9383616434768998,0
-1.1055421566533719,0.40489668430517284,0
0.2957042454459416,-0.24923614294667468,0
0.7014009246651112,-1.6412524755939015,0
1.7366372500571505,0.174258910761975,0
-1.5575290394563195,1.862961274584132,0
0.2624497552824982,-0.8152327216186994,0
0.8371596299200333,-1.135624675397855,0
-2.3577760119342313,1.3461999855921554,0
-0.9569341406632865,-1.2237576712710692,0
1.7271621537201898,-0.10219640955617286,0
-1.9648854842996937,-0.11664287060112614,0
-0.19597350088702317,-0.6696188682342773,0
1.5904112373204298,0.00027696045676747316,0
-1.1535432275775201,1.3232172003832443,0
-1.097835286313745,-0.7967145258714154,0
-1.351681490676708,1.8502012394375165,0
-1.337742557288456,1.4924061670434787,0
0.9847902333997669,-1.0343858616203554,0
-0.5787359515067255,-0.759940947474234,0
0.726729301505505,-1.5369054093617658,0
1.419247450021143,-0.6692478181442016,0
1.2087390140880288,-0.3365018753675092,0
-2.629337924693947,-0.02973202941720265,0
0.8576665320418467,-0.7300468611495912,0
-0.23726265311216158,-1.7874876624995004,0
-2.1893407279337898,2.7374623594228273,0
-1.00547361442729,0.7466137773013951,0
-1.3155653926131723,-1.1580191101067572,0
-0.9012083805664568,-0.150869636122319,0
0.7217515305070398,-1.6563397426544662,0
-1.3409091999640985,-1.8337927689539861,0
-1.0287681389019412,1.4555019391839128,0
0.868579396564547,-1.3601359021849102,0
-2.6425974493517943,2.1164174525385717,0
-2.5650896610482303,-0.16619912279321994,0
-0.7037263398880774,-0.165038975325718,0
-0.1400754187483941,-2.0492336153266346,0
-1.276832636213112,-1.619107159692024,0
-1.7268586641435852,-0.629638093400443,0
-1.154525020484815,-0.26387780799475474,0
0.8039620434821726,-0.4811936681121958,0
-2.5681256177859586,-0.22628997651582936,0
-2.684865355565487,0.19709812463079354,0
-1.6041707304431352,-0.6743168821693388,0
0.7590612936771192,-0.4645237822710013,0
0.08189042470543878,-1.6182057619427404,0
-0.5021337219782784,-2.392043544619628,0
-0.1925345332717899,-0.5903933872159991,0
0.7698872671888464,-0.32866102709685835,0
-1.050754431108443,0.9383492401458388,0
-2.249235168751773,1.7918686653970248,0
-1.140351861830722,1.5593051037012755,0
-0.7101872333338212,-0.9949839572868407,0
0.848289854479444,-0.2084332328876187,0
-2.7210431864445663,-0.3450252223743744,0
0.22776288451990595,0.04261793669152565,0
0.5674967813896094,-0.7279120324923454,0
0.2957042454459416,-0.24923614294667468,0
-1.81291909012683,2.087402310654257,0
0.5437742555861829,-0.9858415171208955,0
-0.012116562439119714,-2.340151448312013,0
1.4189733838905674,-0.0031344474016042957,0
-1.4060008411717413,2.169248629514069,0
0.6987010972206097,-0.6595294744164667,0
1.4176738121624357,-0.28946003287051236,0
-0.11241496715264575,-1.1483583567425042,0
0.16479343737888869,-0.7351662908619039,0
-1.2847526009916688,1.8045052179795078,0
0.7456953674188356,-1.6043632915646626,0
0.3045531377821188,-1.8360921878958607,0
-1.988562886188945,-0.06852423305057702,0
-0.8752555478780198,-1.2291529898769955,0
1.4410830355941044,0.1024692141171072,0
-0.12847634312566406,-0.5571219449566328,0
-0.8564895938687104,-1.0506846551125448,0
-1.6972234196308313,-0.5516573079059696,0
0.6202677595331381,-1.5873592449437155,0
0.9782320981389238,-0.9471838132924507,0
0.8856779058159948,-0.5930181450651361,0
0.1853893646956469,-0.2451819197809781,0
-1.3654159929115033,0.06223645638160631,0
0.8094184741836854,-1.4516163990252584,0
-1.9418940700824576,0.8920219240948222,0
-1.2597951894212092,0.149159099902814,0
-0.5235414361861276,-2.0900841371073615,0
-2.7758121567899665,0.10088328099381169,0
1.1584834961661123,-1.8006991428128374,0
0.6762648458012692,-1.1467140738264832,0
-0.3406234663592425,-1.0841348488043339,0
0.18156257062651587,-1.570346370951446,0
0.12186490172837638,-1.128595726117591,0
-1.2604813921911244,-1.0250172082743476,0
-0.08591424928511653,-1.3455949832511311,0
-1.3162205699430163,-0.015547760576596561,0
-1.634465052205635,-1.3401252891128677,0
-0.9494484917449594,-0.6676212522017769,0
-0.17002443337799183,-0.6706540203568425,0
-1.0690920674947275,0.27001754845866427,0
-2.5561346502518196,-0.04793629933263638,0
1.2087390140880288,-0.3365018753675092,0
-0.1448336600361561,-2.099714981081636,0
-2.6826940579923684,0.09047578602529739,0
-2.459860014393433,-0.7747352514988606,0
0.39499002678537726,-1.7529072298427484,0
-0.678706107409325,-1.119523110456279,0
0.025286112154867965,-2.0536160648314583,0
-1.0566687302948226,-1.1293255149730674,0
0.09493456572067749,-1.52838113704831,0
1.517616717728343,0.1551558594687191,0
-1.4067344325607825,0.005129872243848921,0
-1.341284312701667,0.16885294974774887,0
1.5719824211044473,-0.37182556242127685,0
0.6415001615976836,-1.490712120198333,0
0.9167208942263598,-0.8830597099033073,0
1.6205465168078121,-0.32678761533894607,0
-2.249235168751773,1.7918686653970248,0
1.8082113347271487,-0.2761098632356255,0
1.4620881344738128,0.10728678328032783,0
-1.9114521391748007,0.7113108996182462,0
0.659759964363593,-0.46654734811244725,0
-0.943891934694848,-0.6770507522250052,0
-0.3250387548433348,-0.8185762235277446,0
-2.281658591995344,2.7393166113271565,0
-1.1395600571544233,-1.384581016168113,0
0.7234484727452163,-0.5511220071436775,0
0.5072768510707465,-0.865991053984682,0
-1.0778965079960912,-0.17497329880140927,0
-1.3824709439894656,0.6157224261550928,0
-1.1523616443843399,0.07540909547800605,0
0.7497196909379434,-0.2414561844254312,0
-1.6180455775165954,-0.5653027556411908,0
1.1934194418081434,0.024664287941801206,0
-0.6390935083281436,-1.2679721082914204,0
-1.2682228906654602,-0.30967345259847356,0
-1.0847234810568915,1.3803705100891237,0
-2.1035747658182022,0.010066820649662737,0
-1.4112082893025533,-0.009357596261698676,0
-2.129758582010925,1.0443199194817006,0
1.46794717553296,0.16677639673833833,0
-2.668501746872812,-0.26075985691093,0
-1.5341548558838398,-1.1464893725516443,0
0.6369050551635244,-1.4250555615361875,0
0.8263653235823356,-1.4935220670710057,0
0.3772417955475833,-0.654855772135107,0
-0.9562253906701391,-0.5401045943034024,0
-1.2070300969166239,-0.3533187466069301,0
1.1934194418081434,0.024664287941801206,0
-1.113482869847474,-1.892932237654246,0
-0.753508470387404,-0.4959316284415795,0
1.4827771163768473,-0.020852536740220043,0
-0.04756111905975068,-1.0168171658146918,0
0.8368079922266439,-0.06961875784407245,0
-2.281521678401311,-0.346465274948976,0
1.4818681071816642,0.15911814526758172,0
-2.4828911141346808,-0.16114664832063777,0
0.43313285911284516,-1.7133286245723176,0
-0.06314039391808857,-1.7301757973472944,0
1.893860203778009,0.433808842339165,0
-2.8080038054507,0.059813761188523676,0
-0.9632791960357885,-1.0688313682257942,0
0.2392214306333098,-0.6680626875787573,0
0.23742538235602453,-0.4312889906128868,0
0.7257066450299439,-0.9671915733395567,0
0.3101282687279678,-1.7012826225039313,0
-1.0663353723407105,-0.9368597649823076,0
0.1983598467994391,-1.550769089862874,0
1.3095007768039044,-1.581614943887473,0
-0.33991704898005226,-1.4082503681248801,0
0.7847294069046936,-0.6379975570753058,0
-0.13358452213939492,-0.4030884550421729,0
-0.5490874660663337,-0.856613325656983,0
-1.491692629668717,-1.4359021212964989,0
-2.1314458335850124,2.1708678018531087,0
0.24059906801547637,-1.707174599513974,0
-1.8493960539655547,0.7374871915561471,0
-0.9663780511950589,-1.317019585195153,0
-1.00547361442729,0.7466137773013951,0
0.26966727731969614,-1.6138934388430513,0
0.17868126424734307,-1.2512268654912677,0
-0.14396479638895038,-1.2132776770290339,0
-0.007056958292937837,1.2885634006442956,0
-1.4680158251304758,1.8828312589023302,0
0.8368079922266439,-0.06961875784407245,0
1.1934194418081434,0.024664287941801206,0
-0.13425036729942874,-0.3706442407976343,0
-2.3733376577981247,-0.11872431100502735,0
-1.042911767296203,1.058181320296917,0
-1.608267173807903,-0.7812316965386273,0
-1.5150512840497554,-0.9551236264166104,0
-2.413518010250956,0.2473080708704626,0
-1.5252339995397468,2.096652581736197,0
1.1190859585005422,-0.9713742477108146,0
-0.2047242150113781,-1.2264226649454022,0
0.009097680546375542,-0.849463549877947,0
0.3804464561952427,-1.3714565458577024,0
-1.1959161920313173,-1.8682250500804494,0
0.14944640677163512,-1.5686674247115884,0
-0.9835210040440786,-1.24927174745795,0
-1.383136017682213,-0.34723490080449626,0
-0.378306735901956,-1.1557354636277297,0
0.25397880593257516,-1.1014412531894484,0
-2.0225573591838604,-0.030930662043041103,0
0.7405501107312606,-1.3411552577420809,0
-1.9684373925589056,0.7706740590281292,0
-1.3364247927769077,-0.5975110640169248,0
1.2775489076614446,0.48641163452886876,0
-1.9600569191689958,0.8852931074269358,0
-1.5953177432424346,-0.8604214123188567,0
-1.420296647124113,1.9895134253262194,0
-2.1184741100815847,-0.11545773106422182,0
-0.23851356930597822,-1.5184037778807977,0
0.9645962432206043,-0.39865658262793446,0
-2.5805204948778666,-0.6890985451552895,0
0.614512970744077,-0.5306651259034486,0
-2.595852930132484,0.0005742345367147124,0
-1.9045700181594192,0.837383649579579,0
-1.0756543775671583,-0.3495881884339413,0
-1.096867700293772,1.5641431699527026,0
0.7827650168719266,-1.8279807434668305,0
-1.031441445588569,1.468774244398419,0
-2.717668011849017,0.12660990964566013,0
-1.4961940605814725,0.7964429924759103,0
-1.0158868664502738,-0.12866567328808476,0
-0.2038617329356056,-0.38404615558161526,0
-2.406158342667341,-0.2371779149501676,0
-2.259521604203661,2.7523688138133067,0
-0.8387938513867323,-0.12599361387251978,0
-0.14715753890607455,-1.1616711396121835,0
-0.3645249095562485,0.24652163194538115,0
0.3622924568169375,-1.7663906711722794,0
-0.7779896231624642,-0.6924828955500482,0
0.9563418445023391,-0.2004322830147214,0
1.6594159419816283,-0.41450122177770715,0
-0.4506393735010309,-0.9545861359224778,0
0.6578504131142529,-1.1679589113289102,0
0.1853893646956469,-0.2451819197809781,0
-0.9668381262295104,0.5353494323961872,0
-1.0789116535344416,0.7669317646822731,0
-0.4536026989830772,0.13932149050011092,0
0.06055002995836014,-1.688981457875194,0
-0.5864009642376402,-0.2841381470186116,0
0.9150328442776573,-0.9873215416190434,0
0.36670492848090785,-1.8129188399394744,0
-2.3405873886693627,-0.30042375002633115,0
0.8010732079378406,-1.888193851737471,0
-1.7619288810561504,-0.3172612462065471,0
1.113369446593916,-1.4995140424912403,0
-2.6955529976967965,-0.2286349167582573,0
0.6879153776827227,-0.28627673351244703,0
1.284146687977317,0.15665231515230144,0
1.6151155900948118,-0.13585260705700916,0
-1.134411206466379,1.6855535510969024,0
1.442983892772979,0.08908408378238852,0
-2.6666706900527517,-0.3539099286930785,0
-1.3328692823790032,1.1096227809992307,0
-0.4740748954546338,-0.945664606077902,0
1.425045131830925,0.10238387690575848,0
-1.146543986875465,1.52517190842536,0
-2.249235168751773,1.7918686653970248,0
0.15623321262647522,-1.2822091360823185,0
1.4162517801788224,-0.6787058460225193,0
-1.0338537417626465,0.04910072540831319,0
-0.0539261358374014,-0.6126503145385738,0
-1.8344856415606068,-1.2567366938120255,0
-1.9235700155679971,-0.10946087965828438,0
-2.6434663406908716,-0.7175442870717731,0
-1.2405128181506233,-0.4113320722718894,0
0.1853893646956469,-0.2451819197809781,0
-0.28027684399565317,-0.20440294497925798,0
-0.977548687649514,-1.4174015696217401,0
-0.12049270229339477,-2.032743475992991,0
0.5511308394001393,-1.716715872726349,0
-1.8817642490685613,0.7060649989909966,0
-2.3280061590467604,-0.13141614745153513,0
-0.1978354001131421,-1.323464083788622,0
-0.35309938337916236,-0.7482574379012353,0
0.7209119137281035,-1.027824065705741,0
-0.24859649155879715,-0.9135775063484397,0
-0.14998440619406578,-1.475583397076808,0
-2.5626970975280905,-0.09288045882085248,0
0.9382731255297722,-1.6030293702137084,0
1.2497528918876672,-1.5809656285173515,0
-1.6301333700323553,-1.5689929221425947,0
-1.241136320862777,-0.028422490294697737,0
-2.320020856245677,-0.27049978565891203,0
-0.37164228532263993,-0.8109658620860154,0
-2.3135084229689697,0.15799604606630457,0
0.35824731169837987,-0.8763238490573424,0
0.6056000139405178,-0.4986341285538369,0
0.893017391618267,-1.7801408581963656,0
-1.3851854820937923,-0.10527306585373668,0
-1.1952281523732433,-0.10095676939808025,0
-1.5443143760122937,-0.8693701333863424,0
-1.4820316920630638,-1.382605548774912,0
-1.152634135246253,1.4108366047418996,0
0.12826215564737278,-2.243282588241303,0
-2.322509742095204,3.1220840113935133,0
-0.026622583651674157,-0.38521919984520675,0
-1.5720801723687923,-0.8139288240545332,0
-1.659978090433974,-1.1280715392163554,0
-0.33070189870172173,0.03070392047489259,0
-1.3398838896096779,0.17368890877472162,0
-0.4894405517175384,-0.11553780584027702,0
-1.035556146485115,-1.3408879573561132,0
-1.2396333677160931,-0.4586247697703859,0
-2.0288355481576903,-0.11971937607503308,0
0.5820589271809082,-1.8757061158057886,0
0.1853893646956469,-0.2451819197809781,0
-1.006795570056665,-1.1066541291445786,0
1.3530162555641105,0.4131410882628469,0
0.08585008163486656,-0.7659089243485507,0
1.146898025219544,-0.10764144928074612,0
-1.6665937242962277,-0.7811671721675768,0
-1.2815884825489594,0.9314467040786214,0
-0.8739245198779001,0.2821988456364019,0
-0.04515053271582728,-2.049474047626416,0
-1.3785690645037616,-0.955106392849356,0
-1.2959061146675885,-1.0769299930694713,0
-1.6191182079167397,-0.9939140150264291,0
-1.0668877180514593,0.35583203813681924,0
-0.1526441723915025,-1.2034287517802922,0
-0.9028055213624344,-0.14220048645051883,0
1.250269208484528,-1.2215603075386112,0
-0.9312589887863298,1.3042393193969413,0
-2.5069587555462225,0.25865600694662816,0
1.3924514054649237,-0.8425939659892,0
-2.5133890476468035,1.5307425990070183,0
1.2429721006818977,-1.411878385751694,0
1.7967719451458886,-0.2399028218456601,0
0.2957042454459416,-0.24923614294667468,0
-0.5274190326306789,-0.33658750946994975,0
-0.30491572097155506,-1.3878788136099867,0
0.12730925647221117,-0.5059820190014009,0
1.9553504594040818,-0.5409384611907183,0
-0.09795666064412434,-1.7130698712496928,0
-0.8823845240185901,-0.8574339389930535,0
-1.564164917693718,-0.6294880690886798,0
-1.4251530325705188,0.19531091302122133,0
-1.0105104878165365,-1.6196515023919718,0
0.11737564795479033,-1.9456257727715371,0
-1.1522839854177247,0.4548031743867024,0
0.1023253450475841,-1.39562101228549,0
0.03859147510615996,-1.556862169194708,0
-2.396056084205586,0.2139478074916879,0
-1.3570907300513415,-1.8172479261854682,0
0.419766726040236,-0.8492404788426702,0
-1.4102827705568455,-1.7392454457405602,0
-1.5549167337273868,2.2909873286949343,0
0.0860995753246685,-0.894619183943547,0
0.533263676150749,-1.6187357715635087,0
-1.0677495794800007,-0.9897513564586395,0
-0.7173346726375073,-1.0250631742306602,0
-1.8845422728794452,0.7402553260375908,0
0.49642577625865447,0.016747358484588724,0
0.6592027550068909,-0.7858171097278784,0
0.0010995850194450347,-0.22994659254255212,0
-1.3544691275185516,-0.08556084447208818,0
-1.5403462217824986,0.11804924742285793,0
-1.325045965389943,-0.13304305295134258,0
0.34712627832961146,-1.7977349911081801,0
-2.28156631527463,2.474575236791107,0
-1.253588490195241,-1.7930908329614814,0
-2.37280369663037,-0.1275384448052375,0
0.3424673992939792,-1.1061991086266345,0
-0.48845158947514045,0.05451616857404564,0
-1.5734187881400696,-1.2446563488761,0
1.4848917054039814,-0.0010603705603751457,0
0.4940567902605467,-0.8069259706268594,0
1.5874115423838135,-0.20832187893196086,0
0.7679297517979614,0.10676781039207882,0
-0.15259414859350584,-1.7330799026919057,0
0.6115592366486788,-1.9396799734921142,0
-0.37579504204668923,-1.3311168701663083,0
-2.3490586798749504,0.12415821791212517,0
-2.2093435864412916,2.3143168043798505,0
0.040763771494444566,-1.6921451261582066,0
0.8201962203774785,-1.1745779288130567,0
-1.252948488882263,-0.5036531089778319,0
1.0275934620931129,-1.2334024124545027,0
-0.7970642006936854,-0.09731679842560065,0
0.5237838373987965,-1.7601047304841568,0
0.10576437803981524,-1.6339275406937475,0
-1.8074250866513921,-0.9220580811587412,0
-2.5248654411693328,-0.02983295574802448,0
0.8747453405946609,-0.7807323565361441,0
1.468677178341171,-0.8305396643757118,0
-0.3204381096601736,-0.7448709854068714,0
-1.1431235450865587,-0.005199867769895415,0
0.2142805845848821,-1.678772068641227,0
0.8924347718467472,-1.3893405777211254,0
1.0587231956633543,-0.991354192815964,0
-2.805769045157856,-0.009894369607538884,0
1.5969586760004961,-0.17395449777273145,0
-2.1977571333226558,2.7974099908437187,0
-2.6144921518408513,-0.1848930514354945,0
0.9295619503099466,-1.1060199339647219,0
-1.0972774304808826,0.014135690693073667,0
-1.1387611733168648,-0.4534484176527366,0
-1.8028098466128133,-1.1652387909840825,0
-0.23148922365754987,-1.6036939383987308,0
1.9415398354668243,-0.3917006536708903,0
0.06344974061116423,-1.526689336933114,0
1.0115776215313699,-0.4230060264973761,0
-2.7190516156495987,-0.6240311631523342,0
-1.7213089834127926,-0.7556737946492343,0
-1.2761106295165174,-0.37354738617202987,0
-1.1923613021372172,-0.4116050108129599,0
-1.7957869274308602,0.8957707360484998,0
0.8347004594245304,-1.1039552945163817,0
0.767664205964027,-0.5089334267778982,0
-1.3100538352455313,-0.2757892014072037,0
-1.6873394744368273,-1.1305719397447573,0
-2.3711841591980005,2.6809657536344407,0
0.2017650182376665,-1.5313431635645822,0
1.923056264459893,-0.56370853530188,0
-0.5079781501463277,-0.1489522515799629,0
0.8895831610622728,-1.1583664382390086,0
-1.1429277133845657,0.025552418228749665,0
-1.4335294302962043,-0.09801594235888833,0
-1.5144851614431465,0.4859193423769446,0
-1.2284799090502287,-0.1496579709702805,0
0.8005919598160617,-1.840276239132882,0
1.65581076190793,0.0644600225778834,0
0.5925208591686487,-0.4514145084269984,0
1.2114342598344452,0.806684876668636,0
-0.5558965481046327,-2.0148818777661566,0
-1.4318659569128975,-0.3488493798797453,0
-0.27753894143621666,-0.2758830871324952,0
-2.838138660376204,-0.5654872917105046,0
-1.1447418207818632,0.3916490512184427,0
0.6173471774519924,-1.3948441165679601,0
-0.17673501105849654,-0.7195277572632919,0
0.10017378418302529,-1.024716012053736,0
-2.4973882782765577,0.2501420710815327,0
-0.20331036818434736,-1.3674143607639935,0
-1.81291909012683,2.087402310654257,0
-1.241399226330304,-0.07296064284872683,0
-2.1464644753095166,2.302962829426735,0
-2.8318470696136715,-0.6075172863425443,0
-0.5028911312812661,-2.0184297227868955,0
-1.1429327833691505,-0.9883089714174889,0
-1.2390155042758315,1.2327731750390507,0
-2.4199961686685376,-0.1839737652175881,0
1.2878349308002215,0.03997878820298409,0
0.1010666304945659,-1.952529766226887,0
-0.6140509380064744,-1.0565335324006098,0
-2.5145766058582697,1.7522984126274712,0
-1.1446198358144024,-1.1869655291797043,0
-1.5144869122952573,0.48591403158471774,0
-0.31261138634282143,-0.7044589747789397,0
-0.9880812336789964,0.6344766221069049,0
0.9856525221304905,-1.1901365777907875,0
0.5430809897991289,-1.7591757541535504,0
0.16595208090255564,-1.9725617786643694,0
-0.982556585586334,-1.4286381022540362,0
-1.5449318719086778,-1.1941485881238858,0
0.7140280617794362,-1.5688023280868524,0
-0.37673067761041773,-0.8838125143989886,0
0.6406913337093461,-0.584582382936902,0
0.24538741685730436,-1.3766820290390305,0
0.8434514320718047,-0.840557930145041,0
-0.07956054555277461,-1.190391016768227,0
0.7519349753138057,-0.903860386984808,0
1.2006432963871922,-1.5255328128858516,0
0.5520736891256638,-1.7230304714553353,0
-1.154358493449005,-2.335375185485281,0
0.630022451755673,-0.49566442188591275,0
1.8401707675308994,-0.5445368048958033,0
-0.9361404949862847,-1.2422960125590092,0
-0.7406639546791594,-1.121642483991424,0
0.6598789617733294,-1.3404892532433637,0
0.04043073830467912,-1.4981187290391464,0
-0.24328858772845677,-0.3465448792197522,0
0.08015430155491496,-2.0010728828095594,0
-0.36111318509520124,-0.10503475853984805,0
0.6746237624363429,-1.1488576621807496,0
-0.7689505097993341,-0.8626626845043467,0
-1.8889592154421853,0.6453006552598881,0
-0.04831327693715798,-1.4179578510685813,0
-0.3442493693685619,-0.31786064190435276,0
1.6566373008288968,-0.08234132469611027,0
-1.136127946302997,0.2725974244888127,0
1.4599164319413858,-1.09942525850091,0
0.7049823725565719,-1.6488575038921396,0
1.3374701733160161,-1.0812886844587746,0
-0.12636924057021534,-1.3055754861385607,0
-2.3598203859963003,0.19124410732434866,0
-1.0750644271232095,1.0808574093026362,0
-1.5144869122952573,0.48591403158471774,0
1.871726469967165,0.04102564348094936,0
-0.0637225855703775,-0.7667495172399101,0
0.6665232119073614,-1.6799157444194204,0
-0.46148291027125615,0.014349018282132751,0
-1.721348174824828,-0.7391124967453928,0
